date,equal_weight,erc,inverse_vol,mvo,mvo_ls
2019-02-21,-0.015996412575317476,-0.0017471378615550037,-0.0020259346578560544,-0.14880677772432682,-0.30459673074881743
2019-02-22,-0.011688144282535506,0.0,0.0,-0.14383544911916857,-0.30409690860536887
2019-02-25,-0.012042275505662503,-0.000612721683832862,-0.0005768234000829153,-0.1462152049668205,-0.3078325527854112
2019-02-26,-0.012013932612623623,0.0,0.0,-0.14637734854905682,-0.30737295184574476
2019-02-27,-0.013773547543292075,-0.0014745428301362606,-0.0016477507950323211,-0.15219164656318585,-0.30783010757454954
2019-02-28,-0.016715024299668313,-0.00270997482589308,-0.003261635262212348,-0.15425237463907693,-0.3065344466791273
2019-03-01,-0.015858257819082455,-0.004165190711932887,-0.004106613311884999,-0.15864963233914287,-0.30818573862518595
2019-03-04,-0.01641257644468086,-0.003591182939580939,-0.0037723417304329487,-0.15649439778730878,-0.3092069932146392
2019-03-05,-0.016363791284652707,-0.0033181576785143996,-0.003531151898652163,-0.15558155634987614,-0.3071463724649306
2019-03-06,-0.019682669777522976,-0.003238535165283718,-0.004284110671752828,-0.15897454906081943,-0.3068327211910514
2019-03-07,-0.02419919212546018,-0.00308573428031933,-0.005180988790396079,-0.1598609414423614,-0.30396214659389154
2019-03-08,-0.02483967516365526,-0.00238669408341885,-0.004780360595750266,-0.15762225109223593,-0.3010947984680694
2019-03-11,-0.017026807374852626,-0.0010292845545721852,-0.0017032910897594178,-0.15009685678350337,-0.29956484823216334
2019-03-12,-0.01370016534681373,0.0,0.0,-0.14589118843094384,-0.2993013344721628
2019-03-13,-0.00931293968008251,0.0,0.0,-0.14319065475390702,-0.2977957329796731
2019-03-14,-0.01143353635018085,-0.0010114447728173381,-0.0013873288188318567,-0.14612584316405375,-0.2994260433656869
2019-03-15,-0.007346853826950439,0.0,0.0,-0.14277199822219533,-0.3011740985013448
2019-03-18,-0.004304548230269156,0.0,0.0,-0.14511381516610644,-0.3062066933073154
2019-03-19,-0.00480898475762348,-0.00032450183644017194,-0.0003084176610316236,-0.14851203271302027,-0.3052245527487931
2019-03-20,-0.0037775106137707404,0.0,0.0,-0.14417540175230759,-0.30246336988935163
2019-03-21,0.0,0.0,0.0,-0.13701458788895582,-0.29685424530390714
2019-03-22,-0.010397253070658086,0.0,-0.0021201241648660663,-0.13755933350135485,-0.28997763667706333
2019-03-25,-0.009185793468304726,0.0,-0.0007500727920202177,-0.13693296678048394,-0.29016800697011613
2019-03-26,-0.004748369530701013,0.0,0.0,-0.13187104555961926,-0.28707517514427905
2019-03-27,-0.007206179362699738,0.0,-0.0002901290970779291,-0.13628519188460375,-0.28645556630923774
2019-03-28,-0.005200969764014074,0.0,0.0,-0.13577572209620392,-0.285370368252976
2019-03-29,-0.0012807562912457993,0.0,0.0,-0.12992990570907526,-0.2818782962776063
2019-04-01,0.0,-0.0007704757494079173,0.0,-0.1303944840918494,-0.2914156671510171
2019-04-02,0.0,-0.00013546347286652605,0.0,-0.12902135742806187,-0.28996149229064305
2019-04-03,0.0,-0.0008987921409906452,-0.0004768314198589918,-0.13066422349822504,-0.29463932149360206
2019-04-04,0.0,0.0,0.0,-0.1315638485922065,-0.298034857381381
2019-04-05,0.0,0.0,0.0,-0.12639917081546592,-0.29433769817273125
2019-04-08,0.0,-0.00036459780782616136,-0.000345981241002713,-0.12993059820339448,-0.2963309132185379
